,Q2A,Q4A,Q7A,Q9A,Q15A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q36A,Q40A,Q41A,Q42A,scores
36472,1,1,1,3,1,3,1,4,4,1,4,1,4,1,1,4,1,2,1,1,4,44
36473,2,4,3,4,3,1,3,4,4,1,3,4,4,4,4,4,4,4,4,2,4,70
36474,1,1,1,1,1,1,2,3,2,1,3,2,2,1,2,2,2,1,2,2,3,36
36475,1,2,1,2,1,1,1,3,2,1,3,1,3,2,2,1,2,1,2,1,2,35
36476,1,2,2,3,3,2,1,3,3,1,3,1,3,3,2,2,3,1,3,1,4,47
36477,2,2,3,2,2,1,1,2,2,1,3,3,2,2,2,2,2,1,3,1,3,42
36478,1,1,1,1,1,1,1,3,3,1,3,1,4,3,1,3,2,1,2,1,3,38
36479,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,2,26
36480,1,2,1,2,1,1,2,4,2,1,4,2,3,2,1,4,2,2,3,2,4,46
36481,1,1,1,3,2,1,1,2,1,1,2,1,3,2,2,2,2,2,3,1,3,37
36482,4,3,2,3,2,2,4,4,4,2,3,3,4,4,3,2,3,4,4,4,4,68
36483,2,4,4,4,4,4,3,4,3,1,4,2,4,3,4,4,4,4,3,4,4,73
36484,3,1,3,2,2,1,2,3,3,1,3,4,4,1,3,1,2,3,3,3,3,51
36485,2,1,1,1,3,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,30
36486,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,24
36487,2,2,1,3,1,2,1,1,4,2,2,1,4,1,2,3,4,2,3,2,4,47
36488,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,24
36489,4,3,2,3,3,3,4,4,4,1,4,3,4,4,3,4,4,4,4,3,4,72
36490,2,2,2,3,2,2,4,4,4,2,4,4,4,4,3,4,4,2,4,4,4,68
36491,1,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,4,3,3,4,2,59
36492,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,4,1,3,1,4,33
36493,3,1,1,2,3,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,30
36494,3,2,3,2,2,1,1,1,1,1,1,2,2,1,2,4,1,1,3,3,2,39
36495,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,3,2,1,2,38
36496,3,3,1,4,2,2,3,2,1,2,3,3,2,3,2,3,3,1,4,1,3,51
36497,1,4,3,3,2,1,3,3,4,2,4,4,4,2,2,4,3,2,2,2,4,59
36498,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,32
36499,3,3,2,4,2,3,3,4,3,3,3,3,4,4,2,4,2,2,3,2,4,63
36500,3,1,2,4,1,1,2,1,1,1,1,2,1,2,2,1,2,2,3,2,1,36
36501,4,1,2,2,1,2,1,3,2,1,3,2,3,4,1,3,4,2,4,2,4,51
36502,4,4,2,4,2,2,2,4,4,3,4,4,4,2,2,4,4,2,3,2,4,66
36503,2,3,2,3,2,3,4,2,2,2,3,3,4,4,2,3,2,2,3,2,4,57
36504,4,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,3,2,3,2,3,56
36505,3,2,3,3,1,3,4,4,3,2,3,2,4,4,4,3,2,4,4,2,3,63
36506,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,24
36507,1,1,2,1,3,1,1,1,2,1,1,3,1,3,3,1,1,2,2,2,1,34
36508,3,1,1,2,1,1,1,3,1,1,3,1,3,2,1,2,2,1,1,1,3,35
36509,1,2,1,2,1,1,1,3,3,1,3,1,2,3,1,3,2,1,1,1,3,37
36510,1,2,3,3,1,3,3,1,1,1,2,3,1,2,2,3,2,3,4,3,3,47
36511,3,2,3,4,1,4,4,1,4,1,1,4,2,2,3,4,4,3,4,4,2,60
36512,3,1,2,4,1,4,4,3,2,1,3,1,4,4,2,3,4,3,4,1,4,58
36513,1,1,3,3,3,2,4,4,3,1,4,4,3,4,4,4,4,4,3,1,4,64
36514,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,3,2,1,2,1,2,30
36515,3,1,1,2,2,2,2,1,2,1,2,2,2,2,2,3,2,2,3,1,2,40
36516,1,3,3,3,1,2,2,3,2,1,2,4,3,2,2,3,2,3,1,3,3,49
36517,2,1,1,2,2,2,1,1,2,1,2,1,2,3,2,1,1,2,3,2,2,36
36518,4,2,1,4,4,1,2,4,3,1,2,2,4,3,3,3,3,3,3,2,4,58
36519,1,3,4,4,4,4,3,2,2,3,1,4,3,3,4,2,2,4,4,4,3,64
36520,2,2,3,4,4,3,4,2,4,2,2,3,3,3,3,3,3,2,3,3,4,62
36521,3,1,1,2,1,4,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,36
36522,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,81
36523,1,1,1,2,2,1,1,4,2,1,3,1,4,2,3,2,2,1,4,1,3,42
36524,4,2,4,4,3,4,4,3,4,3,4,2,3,3,4,4,2,4,4,4,3,72
36525,4,3,3,4,3,2,4,4,4,3,4,3,4,4,3,4,2,4,4,2,4,72
36526,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,35
36527,1,1,1,4,1,4,4,4,2,1,2,2,2,2,3,2,2,4,4,1,2,49
36528,4,4,1,4,1,3,2,2,2,1,2,1,4,4,2,2,1,1,2,1,3,47
36529,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,25
36530,3,2,1,3,3,3,4,4,4,2,3,3,4,4,4,4,2,4,1,3,4,65
36531,2,1,1,3,2,1,4,4,4,1,4,2,4,4,4,4,1,4,2,2,4,58
36532,4,2,2,2,2,2,4,4,2,3,4,2,4,4,1,2,3,3,4,3,4,61
36533,4,2,4,3,1,2,4,3,3,1,4,4,4,2,4,4,4,3,4,2,1,63
36534,2,2,2,4,2,3,2,2,2,2,3,4,3,2,2,2,4,3,3,4,3,56
36535,2,1,1,3,1,1,2,1,3,1,2,1,3,3,3,3,2,2,3,2,3,43
36536,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,27
36537,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,1,2,1,1,2,37
36538,4,4,4,4,1,4,4,2,2,1,4,2,4,4,4,2,4,4,4,4,2,68
36539,2,1,1,4,1,2,1,2,1,1,3,1,3,4,1,1,3,3,3,2,2,42
36540,1,1,1,2,1,1,1,4,1,1,3,2,3,2,1,2,3,1,2,1,2,36
36541,1,4,2,4,1,1,4,4,3,2,1,4,4,2,4,4,3,3,4,2,4,61
36542,4,2,2,4,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4,2,4,70
36543,4,1,1,3,1,1,3,3,1,1,1,1,3,3,3,3,3,3,1,1,1,42
36544,4,2,1,2,2,2,3,1,2,1,2,1,2,3,1,2,2,2,2,3,3,43
36545,1,3,2,3,2,1,2,1,1,1,1,3,2,3,3,3,1,2,3,1,1,40
36546,4,2,2,3,3,3,4,4,4,4,4,2,4,4,3,4,4,4,4,3,3,72
36547,1,1,1,4,1,2,2,1,2,1,2,2,1,4,4,4,4,2,4,1,4,48
36548,2,1,1,2,1,4,2,1,2,1,1,4,1,2,1,1,3,1,2,2,4,39
36549,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,80
36550,3,1,1,1,1,1,1,3,1,1,2,1,3,2,1,1,2,2,1,1,1,31
36551,4,1,1,4,1,1,2,4,4,2,3,4,4,4,2,4,4,4,2,1,2,58
36552,3,1,2,2,2,2,2,2,4,3,2,2,3,2,1,2,2,1,1,1,4,44
36553,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,3,2,1,3,1,1,31
36554,4,1,3,2,3,4,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,47
36555,2,3,2,3,1,2,3,1,2,1,2,3,2,2,2,2,2,2,2,2,2,43
36556,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,24
36557,4,4,4,4,2,4,4,4,4,2,4,2,4,2,2,4,4,4,3,4,4,73
36558,4,4,3,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3,3,4,77
36559,3,4,4,4,2,4,4,3,4,3,4,4,4,3,2,3,4,3,3,4,4,73
36560,2,3,3,4,3,2,3,1,3,2,4,4,2,3,3,4,3,3,3,3,4,62
36561,4,3,2,4,3,2,4,4,4,3,4,3,4,4,3,4,3,4,4,3,4,73
36562,1,1,2,1,1,1,2,3,2,1,2,1,3,2,1,1,2,1,1,1,3,33
36563,3,3,3,3,2,4,3,3,3,1,3,4,3,4,4,3,4,3,4,4,4,68
36564,2,2,3,4,1,2,2,3,2,1,3,2,4,3,3,2,4,3,4,3,4,57
36565,2,1,2,2,1,2,2,2,1,2,2,3,2,2,2,2,2,1,3,2,1,39
36566,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,42
36567,1,1,1,3,2,1,3,2,2,1,4,2,3,3,1,1,1,2,2,1,4,41
36568,2,1,2,4,1,3,4,2,1,2,4,3,4,3,2,2,2,2,4,3,2,53
36569,1,1,1,4,1,1,1,3,1,2,4,1,1,3,2,1,1,1,2,1,3,36
36570,4,2,1,4,1,3,3,1,1,2,3,2,2,2,1,1,1,1,4,1,4,44
36571,1,2,1,3,1,2,2,1,2,1,2,1,3,3,3,2,2,3,1,3,3,42
36572,4,3,2,2,2,2,1,1,3,2,3,2,2,4,1,3,1,1,4,2,4,49
36573,2,2,1,4,1,3,3,1,4,1,1,4,1,2,3,2,3,2,4,3,3,50
36574,2,2,1,3,1,2,4,4,3,1,4,2,4,4,3,4,4,4,4,2,4,62
36575,2,2,1,4,2,4,2,4,1,1,4,2,2,2,2,2,1,4,2,1,4,49
36576,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,3,1,2,33
36577,1,1,1,2,1,1,1,1,1,1,3,1,2,2,2,2,2,1,1,1,4,32
36578,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,35
36579,4,1,1,4,1,1,4,3,2,1,4,3,3,3,3,4,3,3,4,1,2,55
36580,2,3,3,3,2,4,3,4,4,2,4,2,4,4,4,4,3,2,4,3,4,68
36581,4,2,4,4,2,3,3,4,3,3,3,2,4,3,4,4,4,4,4,4,4,72
36582,1,1,1,1,2,3,1,3,4,1,2,1,1,2,1,1,2,1,1,1,2,33
36583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,25
36584,2,1,1,2,1,1,2,1,1,1,1,2,1,3,3,2,2,2,2,1,1,33
36585,4,2,2,4,2,2,4,4,3,2,4,2,2,4,2,4,3,3,2,2,4,61
36586,1,1,2,3,1,2,1,1,3,1,2,4,2,3,3,2,3,1,4,2,3,45
36587,1,1,1,2,1,1,2,3,1,1,1,3,4,2,1,2,2,2,2,1,2,36
36588,1,4,2,4,3,4,3,4,2,1,4,1,4,1,4,2,3,2,4,1,3,57
36589,4,1,3,4,1,4,2,2,2,1,3,4,3,3,4,3,4,2,3,4,3,60
36590,2,3,4,4,1,4,4,4,3,3,4,3,4,4,2,4,2,4,4,4,4,71
36591,4,4,3,2,2,2,3,4,3,3,3,4,3,3,3,3,3,4,4,3,3,66
36592,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,25
36593,3,3,2,3,2,4,4,3,4,3,3,2,3,3,4,4,4,4,4,2,4,68
36594,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,29
36595,4,1,1,3,1,4,3,2,3,1,2,3,3,2,3,4,3,3,3,2,4,55
36596,2,1,1,2,1,1,1,2,1,1,3,1,3,3,1,2,2,2,1,1,2,34
36597,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,3,2,1,34
36598,2,2,2,3,1,2,3,4,2,4,2,2,3,3,2,2,4,2,3,2,3,53
36599,4,3,2,4,3,4,4,4,4,3,4,3,4,3,4,3,2,4,4,2,4,72
36600,1,3,1,3,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,34
36601,2,3,3,4,2,2,3,4,4,2,4,3,4,3,4,4,3,2,4,4,4,68
36602,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,24
36603,3,2,3,2,2,2,3,1,1,1,3,3,3,3,1,3,1,2,3,3,3,48
36604,3,2,2,4,2,3,2,3,2,2,4,3,3,4,1,3,3,2,4,3,1,56
36605,3,1,2,2,2,1,4,3,3,4,4,2,2,4,3,4,3,4,2,2,3,58
36606,1,2,1,2,2,3,1,1,3,1,1,2,3,3,2,3,1,2,1,1,2,38
36607,1,4,4,2,4,1,2,2,3,3,2,2,3,2,3,3,2,3,4,4,2,56
36608,1,1,1,2,1,1,1,2,4,1,1,2,2,3,2,2,1,1,1,1,1,32
36609,2,3,4,4,2,3,4,3,4,1,4,3,4,4,3,4,4,4,4,4,4,72
36610,3,2,1,3,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,29
36611,3,2,2,3,3,1,1,2,2,1,2,2,4,3,3,3,4,4,4,3,3,55
36612,2,2,4,4,3,2,4,4,3,2,4,3,4,4,4,4,3,4,4,4,3,71
36613,3,4,3,4,3,3,3,4,2,3,4,3,3,4,3,4,4,4,4,4,4,73
36614,4,2,2,3,3,2,2,4,4,1,4,2,4,4,2,3,2,4,3,2,4,61
36615,2,1,3,2,3,1,4,3,3,3,3,3,3,1,2,3,4,1,3,2,3,53
36616,3,2,3,4,2,1,4,1,4,2,2,3,3,3,2,4,3,3,4,2,3,58
36617,1,2,1,2,1,1,2,2,2,2,2,1,2,3,1,2,2,2,1,2,2,36
36618,1,2,3,2,2,3,2,2,2,2,2,4,3,3,2,2,4,4,2,4,3,54
36619,2,1,3,1,1,1,2,1,4,1,2,3,2,2,2,2,3,2,2,1,4,42
36620,3,3,2,4,1,1,3,3,4,3,3,1,3,4,2,4,3,3,3,1,4,58
36621,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,2,2,1,1,1,2,30
36622,2,2,2,1,1,1,1,3,4,1,3,1,4,3,2,3,1,2,2,2,3,44
36623,2,2,1,3,1,1,1,2,1,1,2,3,2,2,1,1,1,1,4,1,4,37
36624,2,1,3,4,1,2,2,2,3,2,3,2,3,3,3,3,4,4,3,2,4,56
36625,2,3,3,4,4,2,2,4,3,2,4,3,4,4,3,4,4,2,3,4,4,68
36626,1,1,3,3,1,3,2,2,2,1,2,3,4,3,1,2,4,1,2,2,2,45
36627,4,2,2,4,3,1,2,4,4,2,4,2,4,4,3,4,4,4,4,2,4,67
36628,4,1,2,3,1,2,2,2,3,1,2,1,3,3,2,2,3,2,4,3,4,50
36629,2,2,2,2,1,2,3,2,2,1,2,2,3,3,1,3,2,2,3,1,3,44
36630,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,26
36631,1,1,2,1,1,1,2,1,1,1,1,1,2,3,1,2,1,1,1,1,2,28
36632,4,3,4,3,3,4,4,2,2,1,3,2,2,3,3,2,3,3,4,3,4,62
36633,3,1,1,2,1,4,2,2,2,1,1,1,2,3,2,2,1,3,2,1,4,41
36634,2,2,3,2,3,3,3,2,2,1,1,1,1,1,1,3,3,2,3,2,4,45
36635,1,1,1,1,1,3,1,4,2,2,3,2,2,4,2,4,2,1,3,1,2,43
36636,2,3,3,4,2,2,3,4,2,2,4,3,4,3,2,3,2,4,4,3,3,62
36637,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,27
36638,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,32
36639,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,36
36640,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,29
36641,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,38
36642,2,4,3,2,2,4,2,2,2,2,1,3,2,2,4,3,2,2,3,3,2,52
36643,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,33
36644,1,4,2,3,1,4,1,3,4,1,1,4,2,3,3,3,4,2,2,2,2,52
36645,1,2,4,2,2,3,1,2,2,4,2,3,1,3,3,1,3,1,2,3,3,48
36646,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,31
36647,2,3,1,4,2,3,3,4,4,1,4,4,4,3,4,3,4,4,4,1,4,66
36648,2,2,1,1,1,1,3,2,1,1,2,1,2,2,1,1,1,2,2,1,1,31
36649,4,4,2,2,2,4,2,2,2,2,2,4,2,2,4,4,2,2,2,2,2,54
36650,1,1,1,4,1,3,3,2,1,1,1,1,2,3,1,1,2,1,3,1,2,36
36651,2,3,2,3,3,1,2,4,2,1,4,4,4,2,3,2,3,3,3,3,4,58
36652,1,1,4,3,1,3,4,2,2,1,2,3,3,1,3,3,2,2,3,3,2,49
36653,4,2,1,2,3,2,2,3,2,2,2,3,1,3,2,3,2,2,3,4,3,51
36654,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,3,1,3,1,1,2,32
36655,2,1,1,1,1,1,1,1,2,1,2,3,3,1,1,3,1,2,2,2,3,35
36656,3,1,1,2,3,2,1,3,2,1,2,1,4,3,1,4,1,3,3,1,3,45
36657,1,1,1,1,1,1,4,1,1,1,1,1,4,2,1,2,4,4,1,1,2,36
36658,2,1,1,3,1,1,2,1,2,2,2,1,2,2,2,1,3,3,3,2,2,39
36659,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
36660,3,2,2,4,2,2,4,4,3,3,2,3,4,4,3,4,4,4,4,2,4,67
36661,1,3,1,3,2,1,1,2,2,1,3,4,3,2,2,3,3,1,2,2,3,45
36662,2,1,2,2,1,1,2,2,1,1,2,2,3,1,1,1,3,2,1,1,2,34
36663,3,2,3,3,3,2,3,2,2,2,3,2,3,3,3,2,3,3,4,4,2,57
36664,4,1,2,4,4,3,3,4,4,3,4,2,4,4,1,4,4,3,4,2,4,68
36665,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,3,1,1,2,2,1,30
36666,2,2,1,4,3,2,3,2,2,4,2,4,2,4,4,3,2,2,3,1,4,56
36667,2,1,1,3,3,1,1,1,1,1,3,1,2,2,1,3,1,2,3,1,2,36
36668,1,1,1,2,2,1,2,2,2,1,2,3,2,2,3,2,2,2,4,1,2,40
36669,2,2,3,2,3,1,3,2,2,1,3,3,3,2,3,3,2,2,4,2,2,50
36670,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,26
36671,3,3,3,4,4,4,4,3,2,2,4,3,4,4,4,3,3,3,4,2,4,70
36672,1,3,1,4,2,4,1,4,2,2,3,1,3,3,3,3,2,2,4,2,4,54
36673,3,1,2,1,1,1,4,2,2,3,1,1,1,1,3,2,3,1,3,2,3,41
36674,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,27
36675,1,3,1,4,2,1,4,2,3,1,4,3,4,3,3,4,4,2,3,1,2,55
36676,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,29
36677,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,48
36678,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,26
36679,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,30
36680,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,23
36681,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,25
36682,3,1,1,1,2,3,2,1,2,1,4,1,1,1,1,3,4,2,1,1,2,38
36683,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,28
36684,3,2,3,4,2,4,4,3,4,1,4,4,4,3,3,4,4,4,3,4,3,70
36685,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,46
36686,2,2,2,3,2,2,3,2,4,2,4,3,3,3,2,3,4,3,4,2,4,59
36687,4,2,2,4,4,2,4,4,3,2,4,3,4,4,4,3,2,4,4,4,3,70
36688,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,3,30
36689,4,4,4,4,4,3,4,1,4,2,4,4,3,3,4,4,4,4,4,3,4,75
36690,1,2,2,4,1,3,3,4,2,1,2,2,3,3,4,4,3,4,4,3,3,58
36691,3,2,3,4,4,3,4,4,4,3,3,3,4,4,3,4,3,4,4,4,4,74
36692,2,1,1,2,2,1,4,4,3,1,3,1,3,3,3,2,2,4,2,1,4,49
36693,1,1,1,4,1,1,2,1,3,1,3,2,3,2,1,2,1,3,1,1,1,36
36694,1,4,3,3,2,2,2,1,3,1,2,4,3,4,2,3,1,1,2,2,3,49
36695,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,23
36696,2,2,2,4,2,2,3,2,3,1,3,2,4,2,3,3,3,3,4,2,4,56
36697,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,26
36698,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,26
36699,2,3,3,2,3,4,1,3,3,1,3,2,3,2,2,2,2,1,3,3,3,51
36700,1,3,3,3,2,1,2,3,3,2,3,2,2,3,3,3,2,2,2,3,3,51
36701,2,1,2,2,2,1,2,4,2,1,3,3,2,4,1,2,2,2,2,3,4,47
36702,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,30
36703,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,80
36704,1,3,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,4,29
36705,4,2,1,1,4,1,2,4,4,1,2,4,4,4,2,4,2,2,4,1,4,57
36706,3,3,3,4,2,4,3,2,4,2,2,4,3,3,3,3,4,2,2,2,3,61
36707,4,3,2,3,3,1,3,1,2,2,3,3,2,2,3,2,2,2,1,2,2,48
36708,1,2,2,1,2,1,2,2,2,1,3,2,4,2,1,2,1,1,1,3,4,40
36709,1,1,1,4,1,1,3,2,1,1,3,1,4,4,2,4,1,4,2,1,3,45
36710,1,1,3,4,1,1,1,4,1,1,4,3,2,2,1,4,1,3,4,1,2,45
36711,3,1,1,1,1,1,1,3,2,1,3,1,3,2,4,3,1,4,1,1,2,40
36712,1,1,1,2,2,1,1,3,2,1,3,1,4,4,1,3,2,2,3,2,4,44
36713,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,23
36714,1,3,2,3,2,3,4,2,3,1,1,2,1,4,1,3,2,3,2,2,1,46
36715,2,1,1,2,2,4,3,1,1,1,3,1,3,3,1,1,4,3,1,2,3,43
36716,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,24
36717,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
36718,2,2,1,3,1,1,1,2,2,1,3,1,2,2,2,2,4,3,4,2,3,44
36719,2,3,4,3,2,3,2,2,3,2,2,3,2,2,2,2,3,1,3,3,3,52
36720,1,1,2,2,2,1,2,1,2,1,2,4,1,2,2,1,3,2,2,1,2,37
36721,2,1,2,3,2,2,2,1,1,1,1,2,2,3,2,1,1,1,3,2,2,37
36722,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,31
36723,2,1,1,3,1,2,1,1,2,1,2,1,2,3,2,2,3,2,4,2,2,40
36724,1,4,4,3,3,4,3,3,4,2,4,4,4,4,4,3,3,3,4,4,3,71
36725,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,29
36726,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,43
36727,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,24
36728,3,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,4,2,3,1,3,41
36729,3,2,1,3,1,2,1,2,3,1,2,1,1,3,3,4,2,2,2,2,2,43
36730,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,3,28
36731,4,3,1,3,1,3,2,3,1,3,2,1,3,3,4,4,3,3,4,1,3,55
36732,4,4,3,3,4,2,4,4,3,3,2,3,4,4,4,2,4,3,4,4,3,71
36733,4,1,1,4,1,3,3,3,1,1,1,2,3,2,2,4,2,4,4,2,4,52
36734,3,1,4,4,1,1,1,1,3,3,3,4,4,3,2,1,4,2,3,4,3,55
36735,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,30
36736,2,3,4,4,4,4,4,2,3,4,2,4,4,4,4,4,2,3,4,4,4,73
36737,4,1,1,1,1,1,4,4,2,1,4,4,4,4,3,2,3,3,2,1,3,53
36738,1,1,4,3,1,1,2,2,3,1,2,2,2,1,2,2,2,2,3,4,2,43
36739,4,1,1,3,1,1,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,40
36740,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,30
36741,1,1,2,2,1,1,3,3,2,2,2,1,3,2,3,2,2,2,2,1,2,40
36742,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,28
36743,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,32
36744,2,1,2,3,1,1,2,3,3,1,2,2,4,4,3,4,2,4,3,1,2,50
36745,4,2,1,4,4,4,4,4,1,2,1,3,4,4,2,2,2,3,4,2,1,58
36746,3,2,2,4,3,2,3,3,3,2,3,3,4,4,2,3,3,3,3,2,3,60
36747,2,1,1,2,1,1,2,1,2,1,2,1,3,2,2,3,2,2,2,1,2,36
36748,4,1,1,2,3,2,2,1,2,2,1,1,3,1,2,2,1,1,3,2,1,38
36749,1,1,2,4,1,1,4,4,4,1,2,4,4,3,1,4,4,4,4,1,1,55
36750,2,2,2,3,2,4,2,3,2,1,2,2,3,2,2,4,2,2,4,2,4,52
36751,2,2,2,2,2,1,3,2,2,1,3,3,2,2,1,2,3,2,1,1,2,41
36752,4,4,2,4,2,2,2,2,2,1,2,2,2,2,4,2,2,2,4,4,4,55
36753,1,2,2,4,4,2,2,4,3,4,4,3,4,3,3,4,2,4,3,2,4,64
36754,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,28
36755,1,1,1,1,1,1,1,3,1,1,3,1,3,2,1,2,1,1,2,1,1,30
36756,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,27
36757,4,2,4,3,1,2,2,3,2,2,4,2,4,2,1,4,4,4,2,2,2,56
36758,1,1,1,2,1,2,2,4,1,1,2,2,1,2,1,2,1,1,1,1,1,31
36759,1,2,2,1,2,1,2,2,2,1,2,1,4,3,2,2,1,1,4,3,1,40
36760,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,29
36761,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,25
36762,2,1,1,1,1,2,3,4,1,1,1,2,1,2,1,1,2,2,2,3,1,35
36763,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,24
36764,2,1,1,3,3,4,1,3,2,1,3,1,1,3,2,1,1,2,2,1,2,40
36765,1,1,2,2,1,1,1,2,1,1,1,1,1,3,2,1,2,1,2,2,1,30
36766,3,1,4,4,2,3,4,4,3,1,2,3,4,4,4,4,3,1,4,4,4,66
